Entity Pair,Subject,Object,STV+AF8-sum,Rel+AF8-Count,Strength,overall
1708,Sean+AF8-Penn,Mystic+AF8-River+AF8AXw-film+AF8-,0.4276425838,1,109.4275546245,46.7958821985
1709,Sean+AF8-Penn,21+AF8-Grams,0.4276426435,1,109.4275699008,46.7958952642
1710,Sean+AF8-Penn,Carlito's+AF8-Way,0.4153364599,1,106.2785954321,44.1413755899
1711,Sean+AF8-Penn,All+AF8-the+AF8-King's+AF8-Men+AF8AXw-2006+AF8-film+AF8-,0.4199583828,1,107.4612786816,45.1292648087
1712,Sean+AF8-Penn,Shanghai+AF8-Surprise,0.4276425838,1,109.4275546245,46.7958821985
1713,Sean+AF8-Penn,Up+AF8-at+AF8-the+AF8-Villa,0.4096849859,1,104.8324649408,42.9482869211
1714,Sean+AF8-Penn,The+AF8-Pledge+AF8AXw-film+AF8-,0.4480448067,1,114.6481885029,51.3675254563
1715,Sean+AF8-Penn,The+AF8-Assassination+AF8-of+AF8-Richard+AF8-Nixon,0.4276425838,1,109.4275546245,46.7958821985
1716,Sean+AF8-Penn,The+AF8-Interpreter,0.4334254861,1,110.9073157177,48.070057227
1717,Sean+AF8-Penn,Bad+AF8-Boys+AF8AXw-1983+AF8-film+AF8-,0.5163174272,1,132.1181650491,68.2149110645
1718,Sean+AF8-Penn,Colors+AF8AXw-film+AF8-,0.481934607,1,123.3200984436,59.4322231786
1719,Sean+AF8-Penn,At+AF8-Close+AF8-Range,0.4344630241,1,111.1728066919,48.300473793
1720,Sean+AF8-Penn,She's+AF8-So+AF8-Lovely,0.015910387,1,4.0712380116,0.0647749723
1721,Sean+AF8-Penn,U+AF8-Turn,0.553781271,1,141.7046210503,78.4733651518
1722,Sean+AF8-Penn,Taps+AF8AXw-film+AF8-,0.9159177542,1,234.3701115746,214.663746245
1723,Sean+AF8-Penn,The+AF8-Game+AF8AXw-film+AF8-,0.4508007169,1,115.35338608,52.0013891417
1724,Sean+AF8-Penn,Crackers+AF8AXw-1984+AF8-film+AF8-,0.4276425838,1,109.4275546245,46.7958821985
1725,Sean+AF8-Penn,Dead+AF8-Man+AF8-Walking+AF8AXw-film+AF8-,0.4106097221,1,105.0690915651,43.1423904889
1726,Sean+AF8-Penn,The+AF8-Indian+AF8-Runner,0.5829318166,1,149.1638242303,86.9523390296
1727,Sean+AF8-Penn,The+AF8-Weight+AF8-of+AF8-Water+AF8AXw-film+AF8-,0.4254615307,1,108.8694546684,46.3197648297
1728,Sean+AF8-Penn,We're+AF8-No+AF8-Angels+AF8AXw-1989+AF8-film+AF8-,0.4065758586,1,104.0368842144,42.2988855255
1729,Sean+AF8-Penn,Into+AF8-the+AF8-Wild+AF8AXw-film+AF8-,0.4106098413,1,105.0691220667,43.1424155373
1730,Sean+AF8-Penn,Hurlyburly+AF8AXw-film+AF8-,0.4276425838,1,109.4275546245,46.7958821985
1731,Sean+AF8-Penn,Milk+AF8AXw-film+AF8-,0.4188005626,1,107.1650092314,44.8807661571
1732,Sean+AF8-Penn,The+AF8-Tree+AF8-of+AF8-Life+AF8AXw-film+AF8-,0.4799813628,1,122.8202914916,58.9514508896
1733,Sean+AF8-Penn,Fair+AF8-Game+AF8AXw-2010+AF8-film+AF8-,0.4276425838,1,109.4275546245,46.7958821985
1734,Norcatur,+AF8-Kansas+AF8-Kansas,0.4276425838,1,109.4275546245,46.7958821985
1735,Holyrood,+AF8-Kansas+AF8-Kansas,0.4172474146,1,106.7675811126,44.5484971823
1736,Ford,+AF8-Kansas+AF8-Kansas,0.4276425838,1,109.4275546245,46.7958821985
1737,Milford,+AF8-Kansas+AF8-Kansas,0.4204339087,1,107.5829588846,45.2315239134
1738,Junction+AF8-City,+AF8-Kansas+AF8-Kansas,0.4500049353,1,115.1497570734,51.8179589816
1739,Montezuma,+AF8-Kansas+AF8-Kansas,0.4276425838,1,109.4275546245,46.7958821985
1740,Satanta,+AF8-Kansas+AF8-Kansas,0.4276425838,1,109.4275546245,46.7958821985
1741,Winona,+AF8-Kansas+AF8-Kansas,0.4039948881,1,103.3764511774,41.7635578256
1742,Hartford,+AF8-Kansas+AF8-Kansas,0.4276425838,1,109.4275546245,46.7958821985
1743,Dearing,+AF8-Kansas+AF8-Kansas,0.4889760017,1,125.1218895476,61.1816012761
1744,Tyro,+AF8-Kansas+AF8-Kansas,0.4070726633,1,104.1640093546,42.402320708
1745,Galesburg,+AF8-Kansas+AF8-Kansas,0.411806196,1,105.3752519383,43.3941816533
1746,Lyons,+AF8-Kansas+AF8-Kansas,0.4805459976,1,122.9647733738,59.0902296906
1747,Garden+AF8-Plain,+AF8-Kansas+AF8-Kansas,0.4163707495,1,106.5432551877,44.3614950167
1748,Rochester,+AF8-Kentucky+AF8-Kentucky,0.425277859,1,108.8224557358,46.2797809864
1749,Southgate,+AF8-Kentucky+AF8-Kentucky,0.5310175419,1,135.8797118764,72.1545105947
1750,Silver+AF8-Grove,+AF8-Kentucky+AF8-Kentucky,0.4073320925,1,104.2303935363,42.4563843012
1751,Wurtland,+AF8-Kentucky+AF8-Kentucky,0.7733977437,1,197.9013013464,153.0564199366
1752,Island,+AF8-Kentucky+AF8-Kentucky,0.4253700376,1,108.8460429068,46.2998453639
1753,Jeffersonville,+AF8-Kentucky+AF8-Kentucky,0.4276426435,1,109.4275699008,46.7958952642
1754,Simpsonville,+AF8-Kentucky+AF8-Kentucky,0.4148673415,1,106.1585548158,44.0417174139
1755,Campbellsville,+AF8-Kentucky+AF8-Kentucky,0.4891096056,1,125.1560768541,61.2150393885
1756,Mansura,+AF8-Louisiana+AF8-Louisiana,0.4253700376,1,108.8460429068,46.2998453639
1757,Columbia,+AF8-Louisiana+AF8-Louisiana,0.4276425838,1,109.4275546245,46.7958821985
1758,Zachary,+AF8-Louisiana+AF8-Louisiana,0.4163707495,1,106.5432551877,44.3614950167
1759,Bonita,+AF8-Louisiana+AF8-Louisiana,0.4871663451,1,124.6588245865,60.7295839583
1760,Ball,+AF8-Louisiana+AF8-Louisiana,0.4625729918,1,118.3657410312,54.7527949554
1761,Patterson,+AF8-Louisiana+AF8-Louisiana,0.4247065485,1,108.6762656384,46.1555216832
1762,Kentwood,+AF8-Louisiana+AF8-Louisiana,0.5852610469,1,149.7598405896,87.6486010871
1763,Dighton,+AF8-Massachusetts+AF8-Bristol+AF8-County+AF8AXw-Massachusetts,0.4276426435,1,109.4275699008,46.7958952642
1764,Rehoboth,+AF8-Massachusetts+AF8-Bristol+AF8-County+AF8AXw-Massachusetts,0.4276425838,1,109.4275546245,46.7958821985
1765,Stow,+AF8-Massachusetts+AF8-Middlesex+AF8-County+AF8AXw-Massachusetts,0.4276425838,1,109.4275546245,46.7958821985
1766,Canton,+AF8-Massachusetts+AF8-Norfolk+AF8-County+AF8AXw-Massachusetts,0.4379006922,1,112.0524562592,49.0678481586
1767,Norfolk,+AF8-Massachusetts+AF8-Norfolk+AF8-County+AF8AXw-Massachusetts,0.4423839748,1,113.1996634602,50.0777170675
1768,Douglas,+AF8-Massachusetts+AF8-Worcester+AF8-County+AF8AXw-Massachusetts,0.4244270325,1,108.6047415351,46.0947881652
1769,Chatham,+AF8-Michigan+AF8-Michigan,0.4276425838,1,109.4275546245,46.7958821985
1770,Fennville,+AF8-Michigan+AF8-Michigan,0.6697092056,1,171.3689035061,114.7673322316
1771,Otsego,+AF8-Michigan+AF8-Michigan,0.4177514613,1,106.8965593759,44.6561938872
1772,Three+AF8-Oaks,+AF8-Michigan+AF8-Michigan,0.4463077784,1,114.2037080737,50.9700032354
1773,Saranac,+AF8-Michigan+AF8-Michigan,0.4276425838,1,109.4275546245,46.7958821985
1774,Cedar+AF8-Springs,+AF8-Michigan+AF8-Michigan,0.5516952872,1,141.1708479537,77.8832915061
1775,Custer,+AF8-Michigan+AF8-Michigan,0.4543261528,1,116.2554941584,52.8179114028
1776,Free+AF8-Soil,+AF8-Michigan+AF8-Michigan,0.4689310491,1,119.9926759738,56.2682914287
1777,Menominee,+AF8-Michigan+AF8-Michigan,0.4276425838,1,109.4275546245,46.7958821985
1778,White+AF8-Cloud,+AF8-Michigan+AF8-Michigan,0.4481486082,1,114.6747498061,51.3913295213
1779,Evart,+AF8-Michigan+AF8-Michigan,0.3854900301,1,98.641325546,38.0252475538
1780,Vernon,+AF8-Michigan+AF8-Michigan,0.7315564156,1,187.1947103995,136.9434913592
1781,East+AF8-Bethel,+AF8-Minnesota+AF8-Minnesota,0.4276426435,1,109.4275699008,46.7958952642
1782,Trommald,+AF8-Minnesota+AF8-Minnesota,0.4276425838,1,109.4275546245,46.7958821985
1783,Alexandria,+AF8-Minnesota+AF8-Minnesota,0.4475468695,1,114.5207735723,51.253413705
1784,Wayzata,+AF8-Minnesota+AF8-Minnesota,0.4373797774,1,111.9191616929,48.951178028
1785,St.+AF8-Vincent,+AF8-Minnesota+AF8-Minnesota,0.4611485302,1,118.0012419017,54.4160992647
1786,Ivanhoe,+AF8-Minnesota+AF8-Minnesota,0.4013593793,1,102.7020625779,41.2204360891
1787,Trimont,+AF8-Minnesota+AF8-Minnesota,0.4572832584,1,117.0121747296,53.5077085328
1788,Bock,+AF8-Minnesota+AF8-Minnesota,0.4611486197,1,118.0012648035,54.416120387
1789,Iona,+AF8-Minnesota+AF8-Minnesota,0.4639830589,1,118.7265568163,55.0871110043
1790,Red+AF8-Lake+AF8-Falls,+AF8-Minnesota+AF8-Minnesota,0.4013593793,1,102.7020625779,41.2204360891
1791,Clements,+AF8-Minnesota+AF8-Minnesota,0.4639830589,1,118.7265568163,55.0871110043
1792,New+AF8-Auburn,+AF8-Minnesota+AF8-Minnesota,0.4334217012,1,110.9063472165,48.0692176845
1793,St.+AF8-Joseph,+AF8-Minnesota+AF8-Minnesota,0.4572899044,1,117.0138753449,53.5092638699
1794,Grant,+AF8-Minnesota+AF8-Minnesota,0.4933096468,1,126.2308066758,62.2708746565
1795,St.+AF8-Paul+AF8-Park,+AF8-Minnesota+AF8-Minnesota,0.4373797774,1,111.9191616929,48.951178028
1796,Altura,+AF8-Minnesota+AF8-Minnesota,0.3854900301,1,98.641325546,38.0252475538
1797,Savannah,+AF8-Missouri+AF8-Missouri,0.4242300987,1,108.5543490228,46.0520222003
1798,Hartsburg,+AF8-Missouri+AF8-Missouri,0.4276425838,1,109.4275546245,46.7958821985
1799,Norborne,+AF8-Missouri+AF8-Missouri,0.4276425838,1,109.4275546245,46.7958821985
1800,West+AF8-Line,+AF8-Missouri+AF8-Missouri,0.4227363467,1,108.1721194817,45.7282866045
1801,Jerico+AF8-Springs,+AF8-Missouri+AF8-Missouri,0.5640068054,1,144.3211874694,81.3981318961
1802,Turney,+AF8-Missouri+AF8-Missouri,0.4346316457,1,111.2159545215,48.3379733418
1803,Saint+AF8-Clair,+AF8-Missouri+AF8-Missouri,0.4276425838,1,109.4275546245,46.7958821985
1804,New+AF8-Hampton,+AF8-Missouri+AF8-Missouri,0.4143873155,1,106.0357231023,43.9398586435
1805,Hartwell,+AF8-Missouri+AF8-Missouri,0.9485048652,1,242.7086821568,230.210365852
1806,Hermitage,+AF8-Missouri+AF8-Missouri,0.4219574928,1,107.9728220288,45.5599412738
1807,Armstrong,+AF8-Missouri+AF8-Missouri,0.4752412438,1,121.6073635689,57.7928347177
1808,Kimmswick,+AF8-Missouri+AF8-Missouri,0.4460292459,1,114.1324356338,50.9064041985
1809,Evergreen,+AF8-Missouri+AF8-Missouri,0.4154526591,1,106.3083291275,44.1660780205
1810,Chain+AF8-of+AF8-Rocks,+AF8-Missouri+AF8-Missouri,0.3860255778,1,98.7783644599,38.1309752148
1811,Theodosia,+AF8-Missouri+AF8-Missouri,0.4475468695,1,114.5207735723,51.253413705
1812,Queen+AF8-City,+AF8-Missouri+AF8-Missouri,0.4346893132,1,111.230710801,48.3508012848
1813,Blodgett,+AF8-Missouri+AF8-Missouri,0.422750324,1,108.1756960707,45.7313105628
1814,Augusta,+AF8-Missouri+AF8-Missouri,0.4276425838,1,109.4275546245,46.7958821985
1815,Bonne+AF8-Terre,+AF8-Missouri+AF8-Missouri,0.4719535112,1,120.7660803284,56.9959756449
1816,Crestwood,+AF8-Missouri+AF8-Missouri,0.3956604898,1,101.2437991456,40.0581711591
1817,Des+AF8-Peres,+AF8-Missouri+AF8-Missouri,0.411806196,1,105.3752519383,43.3941816533
1818,Richmond+AF8-Heights,+AF8-Missouri+AF8-Missouri,0.3854900301,1,98.641325546,38.0252475538
1819,Williamsville,+AF8-Missouri+AF8-Missouri,0.4276425838,1,109.4275546245,46.7958821985
1820,Browning,+AF8-Montana+AF8-Montana,0.3854900301,1,98.641325546,38.0252475538
1821,Brockton,+AF8-Montana+AF8-Montana,0.4224498272,1,108.0988032839,45.6663207678
1822,Poplar,+AF8-Montana+AF8-Montana,0.4745960832,1,121.4422762987,57.6360286662
1823,Westby,+AF8-Montana+AF8-Montana,0.4646938145,1,118.9084288987,55.2560114012
1824,Martinsburg,+AF8-Nebraska+AF8-Nebraska,0.4217690825,1,107.9246105569,45.5192639738
1825,Edison,+AF8-Nebraska+AF8-Nebraska,0.4313659072,1,110.3802992532,47.6142979244
1826,Odell,+AF8-Nebraska+AF8-Nebraska,0.030795956,1,7.8802399131,0.2426795216
1827,Cotesfield,+AF8-Nebraska+AF8-Nebraska,0.4258169532,1,108.9604021477,46.397186462
1828,Madison,+AF8-Nebraska+AF8-Nebraska,0.4104858935,1,105.0374056166,43.1163732955
1829,Lebanon,+AF8-Nebraska+AF8-Nebraska,0.4065217078,1,104.0230278075,42.2876189148
1830,Friend,+AF8-Nebraska+AF8-Nebraska,0.4253701568,1,108.8460734084,46.2998713128
1831,Rushville,+AF8-Nebraska+AF8-Nebraska,0.4363262951,1,111.6495908029,48.7156523044
1832,Madison+AF8-Heights,+AF8-Michigan+AF8-Michigan,0.4778978527,1,122.287151379,58.4407670568
1833,Albany,+AF8-New+AF8-Hampshire+AF8-Carroll+AF8-County+AF8AXw-New+AF8-Hampshire,0.4276426435,1,109.4275699008,46.7958952642
1834,Brookfield,+AF8-New+AF8-Hampshire+AF8-Carroll+AF8-County+AF8AXw-New+AF8-Hampshire,0.4096850157,1,104.8324725662,42.9482931691
1835,Westmoreland,+AF8-New+AF8-Hampshire+AF8-Cheshire+AF8-County+AF8AXw-New+AF8-Hampshire,0.7365099192,1,188.4622403563,138.8043094171
1836,Walpole,+AF8-New+AF8-Hampshire+AF8-Cheshire+AF8-County+AF8AXw-New+AF8-Hampshire,0.4276425838,1,109.4275546245,46.7958821985
1837,Sugar+AF8-Hill,+AF8-New+AF8-Hampshire+AF8-Grafton+AF8-County+AF8AXw-New+AF8-Hampshire,0.4612007141,1,118.0145950073,54.4284154916
1838,Stanford,+AF8-Montana+AF8-Montana,0.4105223119,1,105.0467245587,43.1240242233
1839,Pembroke+AF8-Castle,Pembroke+AF8AXw-Pembrokeshire,0.491615504,1,125.797300026,61.8439030541
1840,European+AF8-Youth+AF8-Parliament,Berlin,0.4250917435,1,108.77483147,46.2392827585
1841,Dokken,Back+AF8-for+AF8-the+AF8-Attack,0.4978941977,1,127.4039269707,63.4336760029
1842,Dokken,The+AF8-Very+AF8-Best+AF8-of+AF8-Dokken,0.4604874551,1,117.832082341,54.2601957263
1843,Dokken,Hell+AF8-to+AF8-Pay+AF8AXw-Dokken+AF8-album+AF8-,0.4253412783,1,108.8386838177,46.2935849035
1844,Dokken,Erase+AF8-the+AF8-Slate,0.4186716974,1,107.1320344898,44.8531507257
1845,Dokken,Shadowlife,0.4134325385,1,105.7914094715,43.7376109693
1846,Dokken,Live+AF8-from+AF8-the+AF8-Sun,0.4158848524,1,106.4189211446,44.2580173128
1847,Dokken,Dysfunctional+AF8AXw-Dokken+AF8-album+AF8-,0.4158848524,1,106.4189211446,44.2580173128
1848,Dokken,Breaking+AF8-the+AF8-Chains+AF8AXw-Dokken+AF8-album+AF8-,0.4455550611,1,114.0110985989,50.7982220023
1849,Dokken,Long+AF8-Way+AF8-Home+AF8AXw-Dokken+AF8-album+AF8-,0.5829318166,1,149.1638242303,86.9523390296
1850,Dokken,Back+AF8-in+AF8-the+AF8-Streets,0.4226018488,1,108.1377034135,45.6991933875
1851,Dokken,One+AF8-Live+AF8-Night,0.4276425838,1,109.4275546245,46.7958821985
1852,Dokken,The+AF8-Definitive+AF8-Rock+AF8-Collection+AF8AXw-Dokken+AF8-album+AF8-,0.4143873155,1,106.0357231023,43.9398586435
1853,Dokken,The+AF8-Best+AF8-of+AF8-Dokken,0.471540451,1,120.660384195,56.8962519811
1854,Dokken,Dream+AF8-Warriors+AF8AXw-song+AF8-,0.4276425838,1,109.4275546245,46.7958821985
1855,Dokken,Lightning+AF8-Strikes+AF8-Again,0.4276425838,1,109.4275546245,46.7958821985
1856,Dokken,Dokken+AF8-discography,0.4276426733,1,109.4275775262,46.7959017861
1857,Dokken,Greatest+AF8-Hits+AF8AXw-Dokken+AF8-album+AF8-,0.587228477,1,150.2632775084,88.2388756003
1858,Carrizozo,+AF8-New+AF8-Mexico+AF8-New+AF8-Mexico,0.4251219928,1,108.7825718286,46.2458637177
1859,Floyd,+AF8-New+AF8-Mexico+AF8-New+AF8-Mexico,0.4741228819,1,121.3211909272,57.521152678
1860,Belfast,+AF8-New+AF8-York+AF8-New+AF8-York,0.4500778913,1,115.1684254591,51.834762075
1861,Meridian,+AF8-New+AF8-York+AF8-New+AF8-York,0.3854900301,1,98.641325546,38.0252475538
1862,Venice,+AF8-New+AF8-York+AF8-New+AF8-York,0.6864497066,1,175.652555689,120.5766453163
1863,Gerry,+AF8-New+AF8-York+AF8-New+AF8-York,0.5204451084,1,133.1743789929,69.3099541111
1864,Gallatin,+AF8-New+AF8-York+AF8-New+AF8-York,0.7368744016,1,188.555506133,138.9417257502
1865,Wales,+AF8-New+AF8-York+AF8-New+AF8-York,0.416775465,1,106.6468160331,44.447776343
1866,Essex,+AF8-New+AF8-York+AF8-New+AF8-York,0.4177514017,1,106.8965441252,44.6561811452
1867,Elizabethtown,+AF8-New+AF8-York+AF8-New+AF8-York,0.4250917435,1,108.77483147,46.2392827585
1868,Lewis,+AF8-Essex+AF8-County+AF8AXw-New+AF8-York+AF8-New+AF8-York,0.4402164221,1,112.6450180613,49.5881868183
1869,Lorraine,+AF8-New+AF8-York+AF8-New+AF8-York,0.520445168,1,133.1743942437,69.3099699854
1870,Leyden,+AF8-New+AF8-York+AF8-New+AF8-York,0.4198715687,1,107.4390642085,45.1106084289
1871,Nelson,+AF8-New+AF8-York+AF8-New+AF8-York,0.6454628706,1,165.1646169168,106.6076277567
1872,Honeoye+AF8-Falls,+AF8-New+AF8-York+AF8-New+AF8-York,0.4276425838,1,109.4275546245,46.7958821985
1873,Lynbrook,+AF8-New+AF8-York+AF8-New+AF8-York,0.4276425838,1,109.4275546245,46.7958821985
1874,Plandome,+AF8-New+AF8-York+AF8-New+AF8-York,0.4276425838,1,109.4275546245,46.7958821985
1875,Whitestown,+AF8-New+AF8-York+AF8-New+AF8-York,0.4276424348,1,109.4275164975,46.7958495891
1876,East+AF8-Syracuse,+AF8-New+AF8-York+AF8-New+AF8-York,0.4366362691,1,111.7289086681,48.7848938314
1877,Pittsfield,+AF8-New+AF8-York+AF8-New+AF8-York,0.3993825614,1,102.1962234568,40.8153894896
1878,Brewster,+AF8-New+AF8-York+AF8-New+AF8-York,0.4274895787,1,109.3884028314,46.7624022411
1879,Pittstown,+AF8-New+AF8-York+AF8-New+AF8-York,0.4474327564,1,114.4915736797,51.2272803961
1880,Sand+AF8-Lake,+AF8-New+AF8-York+AF8-New+AF8-York,0.4475468397,1,114.5207659469,51.2534068795
1881,Staten+AF8-Island,New+AF8-York+AF8-City,0.40830791,1,104.4800911268,42.6600476446
1882,Sharon+AF8-Springs,+AF8-New+AF8-York+AF8-New+AF8-York,0.402254492,1,102.9311089769,41.4045009525
1883,Clifton,+AF8-New+AF8-York+AF8-New+AF8-York,0.4173402786,1,106.7913436676,44.5683291183
1884,Dansville,+AF8-Steuben+AF8-County+AF8AXw-New+AF8-York+AF8-New+AF8-York,0.4276425838,1,109.4275546245,46.7958821985
1885,Lindley,+AF8-New+AF8-York+AF8-New+AF8-York,0.4173402786,1,106.7913436676,44.5683291183
1886,Quogue,+AF8-New+AF8-York+AF8-New+AF8-York,0.4226774275,1,108.1570429102,45.7155406633
1887,Peekskill,+AF8-New+AF8-York+AF8-New+AF8-York,0.5711666942,1,146.1532995004,83.4778969221
1888,Pelham+AF8-Manor,+AF8-New+AF8-York+AF8-New+AF8-York,0.7752737999,1,198.3813570052,153.7998684748
1889,Van+AF8-Halen,Van+AF8-Halen+AF8AXw-album+AF8-,0.7752739191,1,198.3813875068,153.7999157689
1890,Van+AF8-Halen,Van+AF8-Halen+AF8-II,0.4163707495,1,106.5432551877,44.3614950167
1891,Van+AF8-Halen,5150+AF8AXw-album+AF8-,0.4330238104,1,110.8045327132,47.9810009651
1892,Van+AF8-Halen,You+AF8-Really+AF8-Got+AF8-Me,0.4276425838,1,109.4275546245,46.7958821985
1893,Van+AF8-Halen,Fair+AF8-Warning,0.4276426435,1,109.4275699008,46.7958952642
1894,Van+AF8-Halen,Diver+AF8-Down,0.4254615903,1,108.8694699192,46.3197778069
1895,Van+AF8-Halen,OU812,0.4105223119,1,105.0467245587,43.1240242233
1896,Van+AF8-Halen,Van+AF8-Halen+AF8-III,0.4474327564,1,114.4915736797,51.2272803961
1897,Van+AF8-Halen,For+AF8-Unlawful+AF8-Carnal+AF8-Knowledge,0.4833462834,1,123.6813260253,59.7809092603
1898,Van+AF8-Halen,Balance+AF8AXw-Van+AF8-Halen+AF8-album+AF8-,0.5327491164,1,136.322796757,72.6258495175
1899,Van+AF8-Halen,The+AF8-Best+AF8-of+AF8-Both+AF8-Worlds+AF8AXw-Van+AF8-Halen+AF8-album+AF8-,0.4276425838,1,109.4275546245,46.7958821985
1900,Van+AF8-Halen,1984+AF8AXw-Van+AF8-Halen+AF8-album+AF8-,0.4276424348,1,109.4275164975,46.7958495891
1901,Van+AF8-Halen,Best+AF8-of+AF8-Volume+AF8-I,0.405985117,1,103.8857219795,42.1760569925
1902,Van+AF8-Halen,Jump+AF8AXw-Van+AF8-Halen+AF8-song+AF8-,0.4783171713,1,122.3944489465,58.5433666029
1903,Van+AF8-Halen,Live+AF8-Without+AF8-a+AF8-Net+AF8AXw-Van+AF8-Halen+AF8-video+AF8-,0.5158090591,1,131.9880810019,68.080647874
1904,Van+AF8-Halen,Video+AF8-Hits+AF8-Volume+AF8-I,0.4105223119,1,105.0467245587,43.1240242233
1905,Van+AF8-Halen,Hot+AF8-for+AF8-Teacher,0.427642554,1,109.4275469991,46.7958756766
1906,Van+AF8-Halen,Mean+AF8-Street,0.3993825912,1,102.1962310822,40.8153955805
1907,Van+AF8-Halen,Ain't+AF8-Talkin'+AF8-'bout+AF8-Love,0.4176324904,1,106.8661164426,44.6307623493
1908,Van+AF8-Halen,Runnin'+AF8-with+AF8-the+AF8-Devil,0.4276425838,1,109.4275546245,46.7958821985
1909,Van+AF8-Halen,Unchained+AF8AXw-song+AF8-,0.4474327564,1,114.4915736797,51.2272803961
1910,Van+AF8-Halen,Dance+AF8-the+AF8-Night+AF8-Away+AF8AXw-Van+AF8-Halen+AF8-song+AF8-,0.4946917593,1,126.5844692829,62.6202938096
1911,Van+AF8-Halen,Everybody+AF8-Wants+AF8-Some+ACEAIQ-,0.5163173676,1,132.1181497983,68.214895316
1912,Van+AF8-Halen,I'll+AF8-Wait,0.4141354561,1,105.971275923,43.8864626879
1913,Van+AF8-Halen,Beautiful+AF8-Girls+AF8AXw-Van+AF8-Halen+AF8-song+AF8-,0.425349474,1,108.8407809789,46.2953689391
1914,Van+AF8-Halen,Right+AF8-Now+AF8AXw-Van+AF8-Halen+AF8-song+AF8-,0.4246157408,1,108.6530292608,46.1357865098
1915,Van+AF8-Halen,Why+AF8-Can't+AF8-This+AF8-Be+AF8-Love,0.427642554,1,109.4275469991,46.7958756766
1916,Van+AF8-Halen,And+AF8-the+AF8-Cradle+AF8-Will+AF8-Rock...,0.4276426136,1,109.4275622499,46.7958887204
1917,Van+AF8-Halen,Monsters+AF8-of+AF8-Rock+AF8-Tour+AF8-1988,0.4423523545,1,113.1915722826,50.0705585088
1918,Van+AF8-Halen,1984+AF8-Tour,0.4276425838,1,109.4275546245,46.7958821985
1919,Van+AF8-Halen,Monsters+AF8-of+AF8-Rock+AF8-Tour+AF8-1984,0.4475468695,1,114.5207735723,51.253413705
1920,Van+AF8-Halen,1986+AF8-Tour,0.4495070577,1,115.0223573936,51.7033614417
1921,Van+AF8-Halen,For+AF8-Unlawful+AF8-Carnal+AF8-Knowledge+AF8-Tour,0.5011298656,1,128.2318876072,64.2608286022
1922,Van+AF8-Halen,Right+AF8-Here+AF8-Right+AF8-Now+AF8-Tour,0.4163707495,1,106.5432551877,44.3614950167
1923,Van+AF8-Halen,Can't+AF8-Stop+AF8-Lovin'+AF8-You,0.4106097519,1,105.0690991905,43.142396751
1924,Van+AF8-Halen,Fair+AF8-Warning+AF8-Tour,0.4583795965,1,117.2927117993,53.7645859069
1925,Van+AF8-Halen,Hide+AF8-Your+AF8-Sheep+AF8-Tour,0.4276425838,1,109.4275546245,46.7958821985
1926,Van+AF8-Halen,Without+AF8-You+AF8AXw-Van+AF8-Halen+AF8-song+AF8-,0.4052715898,1,103.7031406847,42.0279366925
1927,Van+AF8-Halen,Don't+AF8-Tell+AF8-Me+AF8AXw-What+AF8-Love+AF8-Can+AF8-Do+AF8-,0.4191691279,1,107.2593197632,44.9597955243
1928,Van+AF8-Halen,Love+AF8-Walks+AF8-In,0.4346316457,1,111.2159545215,48.3379733418
1929,Van+AF8-Halen,World+AF8-Vacation+AF8-Tour,0.5307126045,1,135.8016828043,72.0716647765
1930,Lake+AF8-Lure,+AF8-North+AF8-Carolina+AF8-Rutherford+AF8-County+AF8AXw-North+AF8-Carolina,0.5318651795,1,136.0966100836,72.3850479515
1931,Maxbass,+AF8-North+AF8-Dakota+AF8-North+AF8-Dakota,0.4163707495,1,106.5432551877,44.3614950167
1932,Berlin,+AF8-North+AF8-Dakota+AF8-North+AF8-Dakota,0.4010511041,1,102.623179411,41.157139409
1933,Watford+AF8-City,+AF8-North+AF8-Dakota+AF8-North+AF8-Dakota,0.4276425838,1,109.4275546245,46.7958821985
1934,Ruso,+AF8-North+AF8-Dakota+AF8-North+AF8-Dakota,0.4321557581,1,110.5824106794,47.7888255197
1935,Plaza,+AF8-North+AF8-Dakota+AF8-North+AF8-Dakota,0.4276425838,1,109.4275546245,46.7958821985
1936,White+AF8-Earth,+AF8-North+AF8-Dakota+AF8-North+AF8-Dakota,0.404366076,1,103.4714327946,41.8403372572
1937,Bathgate,+AF8-North+AF8-Dakota+AF8-North+AF8-Dakota,0.030795956,1,7.8802399131,0.2426795216
1938,Balta,+AF8-North+AF8-Dakota+AF8-North+AF8-Dakota,0.4276425838,1,109.4275546245,46.7958821985
1939,Hampden,+AF8-North+AF8-Dakota+AF8-North+AF8-Dakota,0.4276425838,1,109.4275546245,46.7958821985
1940,Fort+AF8-Yates,+AF8-North+AF8-Dakota+AF8-North+AF8-Dakota,0.4154129028,1,106.2981560651,44.1576255733
1941,Amidon,+AF8-North+AF8-Dakota+AF8-North+AF8-Dakota,0.4276425838,1,109.4275546245,46.7958821985
1942,Williston,+AF8-North+AF8-Dakota+AF8-North+AF8-Dakota,0.4276425838,1,109.4275546245,46.7958821985
1943,Fayetteville,+AF8-Ohio+AF8-Ohio,0.4795564711,1,122.7115678483,58.8471264405
1944,Higginsport,+AF8-Ohio+AF8-Ohio,0.4203598201,1,107.564000683,45.2155839763
1945,Bucyrus,+AF8-Ohio+AF8-Ohio,0.4276425838,1,109.4275546245,46.7958821985
