Subject,Predicate,Object,stv,MturkTruth
concept:athlete:david+AF8-price,concept:athleteledsportsteam,concept:sportsteam:jazz,0.3258021414,0
concept:athlete:matt+AF8-flynn,concept:athleteplayssport,concept:sport:baseball,0.4224498272,1
concept:athlete:andrew+AF8-miller,concept:athleteledsportsteam,concept:sportsteam:bucks,0.4433383048,1
concept:sportsteam:new+AF8-orleans+AF8-hornets,concept:teamhomestadium,concept:stadiumoreventvenue:new+AF8-orleans+AF8-arena,0.9443958402,1
concept:personmexico:wandy+AF8-rodriguez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4344629347,1
concept:athlete:chris+AF8-snyder,concept:athleteplayssport,concept:sport:baseball,0.4010511041,1
concept:athlete:joe+AF8-beimel,concept:athleteplayssport,concept:sport:baseball,0.491615504,1
concept:sportsteam:hawks,concept:teamhomestadium,concept:stadiumoreventvenue:philips+AF8-arena,0.42559129,1
concept:athlete:placido+AF8-polanco,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:sportsteam:st+AF8AXw-louis+AF8-cardinals,concept:teamplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:jeff+AF8-fassero,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:personmexico:huston+AF8-street,concept:athleteplayssport,concept:sport:baseball,0.4480448067,1
concept:personmexico:brian+AF8-bannister,concept:athleteplayssport,concept:sport:baseball,0.4198715985,1
concept:athlete:josh+AF8-phelps,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:jon+AF8-garland,concept:athleteplayssport,concept:sport:baseball,0.9850687385,1
concept:athlete:luis+AF8-aparicio,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4106097221,1
concept:sportsteam:blackhawks,concept:teamhomestadium,concept:stadiumoreventvenue:wrigley+AF8-field,0.4180448067,0
concept:athlete:peavy,concept:athleteplayssport,concept:sport:baseball,0.4153741896,0
concept:athlete:pedroia,concept:athleteledsportsteam,concept:sportsteam:red+AF8-sox,0.4276425838,1
concept:athlete:brian+AF8-buscher,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4257874191,1
concept:athlete:matt+AF8-murton,concept:athleteplayssport,concept:sport:baseball,0.4276426435,1
concept:athlete:chris+AF8-snyder,concept:athleteplaysinleague,concept:sportsleague:mlb,0.978376473,1
concept:sportsteam:new+AF8-york+AF8-giants,concept:teamplaysinleague,concept:sportsleague:nfl,0.4257874191,1
concept:athlete:lidstrom,concept:athleteplaysforteam,concept:sportsteam:red+AF8-wings,0.4782646,1
concept:athlete:scott+AF8-baker,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4915444553,1
concept:athlete:willie+AF8-stargell,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4119512737,0
concept:personmexico:michael+AF8-wuertz,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4355515242,1
concept:sportsteam:utah+AF8-jazz,concept:teamhomestadium,concept:stadiumoreventvenue:energysolutions+AF8-arena,0.5985111594,1
concept:coach:josh+AF8-beckett,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4070745409,1
concept:athlete:darren+AF8-collison,concept:athleteledsportsteam,concept:sportsteam:ucla,0.4291692674,0
concept:athlete:carson+AF8-palmer,concept:athleteplaysforteam,concept:sportsteam:bengals,0.4338943958,0
concept:athlete:pudge+AF8-rodriguez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.0309900846,1
concept:athlete:blaine+AF8-boyer,concept:athleteplayssport,concept:sport:baseball,0.4010511041,1
concept:personmexico:ivan+AF8-rodriguez,concept:athleteplayssport,concept:sport:baseball,0.4063877165,1
concept:sportsteam:tennessee+AF8-volunteers,concept:teamhomestadium,concept:stadiumoreventvenue:neyland+AF8-stadium,0.4502239227,1
concept:coach:brian+AF8-bruney,concept:athleteplayssport,concept:sport:baseball,0.4467203617,1
concept:personmexico:clint+AF8-barmes,concept:athleteplayssport,concept:sport:baseball,0.4010511041,1
concept:athlete:blaine+AF8-boyer,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:matt+AF8-laporta,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:personmexico:wandy+AF8-rodriguez,concept:athleteplayssport,concept:sport:baseball,0.7545145154,1
concept:athlete:bernie+AF8-williams,concept:athleteplayssport,concept:sport:baseball,0.5264557004,1
concept:sportsteam:st+AF8AXwBf-louis+AF8-cardinals,concept:teamplaysinleague,concept:sportsleague:mlb,0.5158090591,1
concept:athlete:kenji+AF8-johjima,concept:athleteplayssport,concept:sport:baseball,0.4794039726,1
concept:athlete:denard+AF8-span,concept:athleteplayssport,concept:sport:baseball,0.4291692376,1
concept:personmexico:lyle+AF8-overbay,concept:athleteplayssport,concept:sport:baseball,0.0161130857,1
concept:athlete:mark+AF8-anderson,concept:athleteplaysforteam,concept:sportsteam:new+AF8-england+AF8-patriots,0.944601953,1
concept:athlete:brett+AF8-tomko,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4143872857,1
concept:athlete:chuck+AF8-knoblauch,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4944609702,1
concept:personasia:carlos+AF8-arroyo,concept:athleteplaysforteam,concept:sportsteam:magic,0.4214718044,1
concept:athlete:mark+AF8-reynolds,concept:athleteledsportsteam,concept:sportsteam:diamondbacks,0.4633439183,1
concept:athlete:sidney+AF8-ponson,concept:athleteplayssport,concept:sport:baseball,0.9771475792,1
concept:sportsleague:nhl,concept:leaguestadiums,concept:stadiumoreventvenue:verizon+AF8-center,0.4170363545,0
concept:athlete:mark+AF8-derosa,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:rudy+AF8-gay,concept:athleteledsportsteam,concept:sportsteam:memphis+AF8-grizzlies,0.4932035506,1
concept:sportsteam:bengals,concept:teamhomestadium,concept:stadiumoreventvenue:paul+AF8-brown+AF8-stadium,0.4276427329,1
concept:athlete:al+AF8-reyes,concept:athleteplayssport,concept:sport:baseball,0.4503163695,1
concept:athlete:chris+AF8-chambliss,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276424646,1
concept:athlete:matt+AF8-holliday,concept:coachesteam,concept:sportsteam:colorado+AF8-rockies,0.4076425838,0
concept:sportsteam:rockets,concept:teamplaysinleague,concept:sportsleague:nba,0,1
concept:athlete:akinori+AF8-iwamura,concept:athleteledsportsteam,concept:sportsteam:tampa+AF8-bay+AF8-devil+AF8-rays,0.4402164221,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:cleveland+AF8-browns+AF8-stadium,0.4917194843,1
concept:personmexico:adam+AF8-laroche,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4545196891,1
concept:athlete:shawn+AF8-green,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4040887356,1
concept:athlete:mike+AF8-aviles,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4154197574,1
concept:personmexico:adam+AF8-everett,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4731384218,1
concept:sportsteam:san+AF8-francisco+AF8-giants,concept:teamhomestadium,concept:stadiumoreventvenue:candlestick+AF8-park,0.4475468695,1
concept:sportsteam:heat,concept:teamhomestadium,concept:stadiumoreventvenue:american+AF8-airlines+AF8-arena,0.4254616797,1
concept:coach:kevin+AF8-kouzmanoff,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:personmexico:jason+AF8-bartlett,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:philips+AF8-arena,0.4581270218,1
concept:athlete:al+AF8-reyes,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4213554561,1
concept:athlete:jeff+AF8-weaver,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4207159579,1
concept:athlete:chris+AF8-young,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:sportsteam:broncos,concept:teamhomestadium,concept:stadiumoreventvenue:invesco+AF8-field,0.395940274,1
concept:coach:richard+AF8-jefferson,concept:athleteledsportsteam,concept:sportsteam:nets,0.4561943412,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:louisiana+AF8-superdome,0.4276425838,1
concept:athlete:kevin+AF8-cash,concept:athleteplayssport,concept:sport:baseball,0.030913258,1
concept:personmexico:brandon+AF8-phillips,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:kenji+AF8-johjima,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276426435,1
concept:personmexico:lastings+AF8-milledge,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-mets,0.4313019216,1
concept:athlete:kerry+AF8-collins,concept:athleteledsportsteam,concept:sportsteam:titans,0.3276425838,0
concept:coach:john+AF8-maine,concept:athleteplayssport,concept:sport:baseball,0.4143872857,1
concept:athlete:conor+AF8-jackson,concept:athleteledsportsteam,concept:sportsteam:diamondbacks,0.4257873893,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:yankee+AF8-stadium,0.4257873893,1
concept:athlete:cristhian+AF8-martinez,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:sportsteam:new+AF8-orleans+AF8-saints,concept:teamplaysinleague,concept:sportsleague:nfl,0.4276425838,1
concept:athlete:ryan+AF8-theriot,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4003387392,1
concept:personasia:brett+AF8-gardner,concept:athleteplaysforteam,concept:sportsteam:chicago+AF8-cubs,0.4276425838,0
concept:athlete:andray+AF8-blatche,concept:athleteledsportsteam,concept:sportsteam:washington+AF8-wizards,0.4276425838,1
concept:athlete:brad+AF8-ausmus,concept:athleteplayssport,concept:sport:baseball,0.4474327564,1
concept:sportsteam:capitals,concept:teamhomestadium,concept:stadiumoreventvenue:verizon+AF8-center,0.5289373398,1
concept:athlete:brian+AF8-roberts,concept:athleteplaysforteam,concept:sportsteam:orioles,0.4661594331,1
concept:coach:matt+AF8-guerrier,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4209414423,1
concept:athlete:joe+AF8-mays,concept:athleteplayssport,concept:sport:baseball,0.4085102677,1
concept:sportsteam:boston+AF8-celtics,concept:teamhomestadium,concept:stadiumoreventvenue:td+AF8-banknorth+AF8-garden,0.4105223119,1
concept:athlete:mussina,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4402164221,1
concept:athlete:trent+AF8-edwards,concept:athleteplaysforteam,concept:sportsteam:bills,0.0183417797,0
concept:sport:baseball,concept:sportusesstadium,concept:stadiumoreventvenue:historic+AF8-fenway+AF8-park,0.4190083146,1
concept:athlete:chipper+AF8-jones,concept:athleteledsportsteam,concept:sportsteam:atlanta+AF8-braves,0.7170047164,1
concept:athlete:brad+AF8-eldred,concept:athleteplayssport,concept:sport:baseball,0.4116343558,1
concept:sportsteam:pirates,concept:teamplaysinleague,concept:sportsleague:mlb,0.4334958494,1
concept:athlete:yunel+AF8-escobar,concept:athleteplayssport,concept:sport:baseball,0.4666101336,1
concept:athlete:brian+AF8-giles,concept:athleteplayssport,concept:sport:baseball,0.4474327564,1
concept:coach:pete+AF8-carroll,concept:coachesteam,concept:sportsteam:usc,0.372669518,1
concept:athlete:kurt+AF8-busch,concept:athleteplaysforteam,concept:sportsteam:baltimore+AF8-colts,0.4951241612,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:lambeau+AF8-field,0.4258260131,1
concept:personmexico:clint+AF8-barmes,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4270198047,1
concept:athlete:julio+AF8-franco,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5654275417,1
concept:athlete:wilson+AF8-chandler,concept:athleteledsportsteam,concept:sportsteam:knicks,0.4185357928,0
concept:athlete:phil+AF8-hughes,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4289426208,1
concept:personmexico:chris+AF8-sampson,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:personmexico:mariano+AF8-rivera,concept:athleteplaysinleague,concept:sportsleague:mlb,0.7025437951,1
concept:athlete:steve+AF8-carlton,concept:athleteplaysinleague,concept:sportsleague:mlb,0.142035985,0
concept:personmexico:james+AF8-white,concept:athleteledsportsteam,concept:sportsteam:chicago+AF8-bulls,0.4470738173,0
concept:athlete:jim+AF8-rice,concept:athleteledsportsteam,concept:sportsteam:boston+AF8-red,0.4276427925,1
concept:athlete:brad+AF8-radke,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4594423771,1
concept:athlete:dirk+AF8-nowitzki,concept:athleteledsportsteam,concept:sportsteam:mavericks,0.4328525066,1
concept:athlete:cha+AF8-seung+AF8-baek,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276423454,1
concept:sportsteam:steelers,concept:teamhomestadium,concept:stadiumoreventvenue:heinz+AF8-field,0.4830569327,1
concept:athlete:royce+AF8-ring,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:gillette+AF8-stadium,0.4453090131,1
concept:athlete:pat+AF8-neshek,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3957529068,1
concept:athlete:trent+AF8-green,concept:athleteledsportsteam,concept:sportsteam:rams,0.4545196891,1
concept:athlete:claudio+AF8-vargas,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4166258872,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:turner+AF8-field,0.4251219928,1
concept:athlete:joe+AF8-dimaggio,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4538307786,0
concept:sportsteam:auburn+AF8-tigers,concept:teamplaysinleague,concept:sportsleague:ncaa,0.4061078537,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:new+AF8-orleans+AF8-arena,0.5163173676,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:dodger+AF8-stadium,0.4276425838,1
concept:athlete:linas+AF8-kleiza,concept:athleteplaysforteam,concept:sportsteam:nuggets,0.4276425838,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:rose+AF8-garden+AF8-arena,0.4335803986,1
concept:athlete:jason+AF8-phillips,concept:athleteplayssport,concept:sport:baseball,0.4474327564,1
concept:athlete:nady,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.3854899704,1
concept:coach:matt+AF8-guerrier,concept:athleteplayssport,concept:sport:baseball,0.4063877165,1
concept:athlete:oscar+AF8-villarreal,concept:athleteplayssport,concept:sport:baseball,0.4542659223,1
concept:personmexico:vladimir+AF8-guerrero,concept:athleteplaysforteam,concept:sportsteam:anaheim+AF8-angels,0.4276426435,1
concept:athlete:jeff+AF8-karstens,concept:athleteplaysinleague,concept:sportsleague:mlb,0.9070070386,1
concept:athlete:johan+AF8-santana,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4172034264,1
concept:athlete:gaylord+AF8-perry,concept:athleteplayssport,concept:sport:baseball,0.4480448067,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:cowboys+AF8-stadium,0.4177842438,1
concept:athlete:samardo+AF8-samuels,concept:athleteledsportsteam,concept:sportsteam:louis+AF8-cardinals,0.4106097519,1
concept:athlete:dmitri+AF8-young,concept:athleteplayssport,concept:sport:baseball,0.4106097519,1
concept:athlete:brian+AF8-giles,concept:athleteledsportsteam,concept:sportsteam:san+AF8-diego+AF8-chargers,0.430123806,1
concept:sportsteam:redskins,concept:teamplaysinleague,concept:sportsleague:nfl,0.4276425838,1
concept:athlete:mike+AF8-cameron,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4224498272,1
concept:athlete:jeremy+AF8-hermida,concept:athleteledsportsteam,concept:sportsteam:marlins,0.4052715898,1
concept:athlete:jose+AF8-reyes,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-mets,0.4096850157,1
concept:sportsteam:clippers,concept:teamplaysinleague,concept:sportsleague:nba,0.4276426435,1
concept:athlete:brad+AF8-penny,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:sportsteam:rams,concept:teamhomestadium,concept:stadiumoreventvenue:edward+AF8-jones+AF8-dome,0.4678767323,1
concept:personmexico:greg+AF8-biffle,concept:athleteplaysforteam,concept:sportsteam:dodgers,0.4146520197,1
concept:athlete:mike+AF8-cameron,concept:athleteplaysforteam,concept:sportsteam:brewers,0.4321393967,1
concept:sportsteam:los+AF8-angeles+AF8-lakers,concept:teamplaysinleague,concept:sportsleague:nba,0.4321393371,1
concept:coach:ryan+AF8-spilborghs,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:prince+AF8-fielder,concept:athleteplayssport,concept:sport:baseball,0.5510798097,1
concept:personmexico:todd+AF8-coffey,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4390053749,1
concept:coach:kevin+AF8-youkilis,concept:athleteplayssport,concept:sport:baseball,0.4274127483,1
concept:athlete:sean+AF8-henn,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5348356962,1
concept:athlete:derosa,concept:athleteplaysforteam,concept:sportsteam:chicago+AF8-cubs,0.3849399388,1
concept:athlete:brian+AF8-bass,concept:athleteplayssport,concept:sport:baseball,0.4276426435,1
concept:athlete:mark+AF8-teixeira,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4274803698,1
concept:athlete:kip+AF8-wells,concept:athleteplayssport,concept:sport:baseball,0.4253696799,1
concept:sportsleague:ncaa,concept:leaguestadiums,concept:stadiumoreventvenue:ross+AF8-ade+AF8-stadium,0.4065217078,1
concept:athlete:joe+AF8-dimaggio,concept:athleteplayssport,concept:sport:baseball,0.4390424788,1
concept:athlete:andy+AF8-sonnanstine,concept:athleteplayssport,concept:sport:baseball,0.4213554561,1
concept:athlete:alan+AF8-embree,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3849399984,1
concept:athlete:rick+AF8-vandenhurk,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:coach:joe+AF8-borowski,concept:athleteplaysinleague,concept:sportsleague:mlb,0.0159104355,1
concept:personmexico:corey+AF8-hart,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4489734173,1
concept:male:alex+AF8-rios,concept:athleteplayssport,concept:sport:baseball,0.4255886972,1
concept:coach:jeff+AF8-samardzija,concept:athleteplayssport,concept:sport:baseball,0.4545196891,1
concept:athlete:cla+AF8-meredith,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
