ID,Subject,Predicate,Object,MturkTruth,Sub_par_Pred,Sub_Pred,Obj_par_Pred,Obj_Pred,Sub_Obj,Strength
216261,concept:athlete:kurt_warner,concept:athleteledsportsteam,concept:sportsteam:louis_cardinals,0,179,1,229,6,2,776.5
218155,concept:personmexico:melky_cabrera,concept:athleteplaysforteam,concept:sportsteam:new_york_yankees,0,30,1,228,14,2,1611
215548,concept:athlete:tim_tebow,concept:athleteledsportsteam,concept:sportsteam:florida_gators,1,179,1,229,1,2,204
211818,concept:athlete:nick_masset,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211815,concept:personmexico:jose_contreras,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
212088,concept:sportsteam:new_york_yankees,concept:teamplaysinleague,concept:sportsleague:mlb,1,88,1,88,27,1,2464
216458,concept:personmexico:dan_uggla,concept:athleteplaysforteam,concept:sportsteam:marlins,0,30,1,228,5,2,585
211623,concept:personmexico:miguel_batista,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
214794,concept:coach:larry_hughes,concept:athleteledsportsteam,concept:sportsteam:chicago_bulls,1,10,1,229,3,2,348.5
214833,concept:athlete:kirk_hinrich,concept:athleteplaysforteam,concept:sportsteam:chicago_bulls,1,179,1,228,3,2,431.5
215196,concept:athlete:tony_romo,concept:athleteplaysforteam,concept:sportsteam:dallas_cowboys,1,179,1,228,1,2,203.5
208952,concept:coach:chris_volstad,concept:athleteplayssport,concept:sport:baseball,1,35,1,509,509,1,259116
213875,concept:personmexico:vladimir_guerrero,concept:athleteledsportsteam,concept:sportsteam:anaheim_angels,1,30,1,229,1,2,129.5
211787,concept:athlete:kevin_slowey,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211665,concept:athlete:stephen_drew,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
221085,concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:citizen_bank_park,1,83,28,83,1,1,2407
221073,concept:sportsteam:diamondbacks,concept:teamhomestadium,concept:stadiumoreventvenue:chase_field,1,97,1,97,2,1,291
208627,concept:male:don_drysdale,concept:athleteplayssport,concept:sport:baseball,1,3,1,509,509,1,259084
216038,concept:athlete:guillermo_diaz,concept:athleteledsportsteam,concept:sportsteam:knicks,0,179,1,229,4,2,547.5
211515,concept:athlete:tony_gwynn,concept:athleteplaysinleague,concept:sportsleague:mlb,0,374,1,509,509,1,259455
213621,concept:sportsteam:cleveland_browns,concept:teamplaysinleague,concept:sportsleague:nfl,1,88,1,88,20,1,1848
209034,concept:personmexico:scott_kazmir,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
213641,concept:sportsteam:san_francisco_49ers,concept:teamplaysinleague,concept:sportsleague:nfl,1,88,1,88,20,1,1848
211753,concept:athlete:phil_coke,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
209375,concept:personmexico:freddy_sanchez,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
209009,concept:athlete:hiroki_kuroda,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
209374,concept:athlete:garrett_olson,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
220037,concept:athlete:seneca_wallace,concept:athleteledsportsteam,concept:sportsteam:seahawks,1,179,1,229,2,2,318.5
211531,concept:athlete:yorvit_torrealba,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211621,concept:personmexico:jose_valverde,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
216499,concept:athlete:dirk_nowitzki,concept:athleteplaysforteam,concept:sportsteam:mavericks,1,179,1,228,2,2,317.5
209197,concept:athlete:kelly_shoppach,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
219600,concept:athlete:alexei_ramirez,concept:athleteplaysforteam,concept:sportsteam:red_sox,1,179,1,228,12,2,1457.5
209089,concept:athlete:joakim_soria,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
220505,concept:athlete:sage_rosenfels,concept:athleteplaysforteam,concept:sportsteam:texans,0,179,1,228,2,2,317.5
212097,concept:sportsteam:san_diego_chargers,concept:teamplaysinleague,concept:sportsleague:mlb,0,88,1,88,27,1,2464
208703,concept:athlete:dontrelle_willis,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211880,concept:athlete:tyler_clippard,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
217995,concept:athlete:pelfrey,concept:athleteplaysforteam,concept:sportsteam:new_york_mets,1,179,1,228,8,2,1001.5
220220,concept:athlete:michael_finley,concept:athleteplaysforteam,concept:sportsteam:spurs,0,179,1,228,2,2,317.5
221487,concept:sportsteam:n1985_chicago_bears,concept:teamhomestadium,concept:stadiumoreventvenue:soldier_field,1,97,1,97,1,1,194
208899,concept:personmexico:edinson_volquez,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
211548,concept:athlete:tom_seaver,concept:athleteplaysinleague,concept:sportsleague:mlb,0,374,1,509,509,1,259455
214907,concept:personmexico:alfonso_soriano,concept:athleteplaysforteam,concept:sportsteam:chicago_cubs,1,30,1,228,5,3,390
208536,concept:athlete:a_j__pierzynski,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
215311,concept:athlete:conor_jackson,concept:athleteplaysforteam,concept:sportsteam:diamondbacks,0,179,1,228,2,2,317.5
221304,concept:sportsteam:twins,concept:teamhomestadium,concept:stadiumoreventvenue:metrodome,1,97,1,97,2,1,291
209235,concept:athlete:johan_santana,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
215897,concept:athlete:david_price,concept:athleteledsportsteam,concept:sportsteam:jazz,0,179,1,229,2,2,318.5
209132,concept:athlete:matt_flynn,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
214519,concept:athlete:andrew_miller,concept:athleteledsportsteam,concept:sportsteam:bucks,1,179,1,229,3,2,433
221347,concept:sportsteam:new_orleans_hornets,concept:teamhomestadium,concept:stadiumoreventvenue:new_orleans_arena,1,97,1,97,1,1,194
211568,concept:personmexico:wandy_rodriguez,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
208548,concept:athlete:chris_snyder,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
209028,concept:athlete:joe_beimel,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
221385,concept:sportsteam:hawks,concept:teamhomestadium,concept:stadiumoreventvenue:philips_arena,1,97,1,97,2,1,291
208796,concept:athlete:placido_polanco,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211991,concept:sportsteam:st__louis_cardinals,concept:teamplaysinleague,concept:sportsleague:mlb,1,88,1,88,27,1,2464
211437,concept:athlete:jeff_fassero,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
209023,concept:personmexico:huston_street,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
209017,concept:personmexico:brian_bannister,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
208208,concept:athlete:josh_phelps,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
209037,concept:athlete:jon_garland,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211488,concept:athlete:luis_aparicio,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
221603,concept:sportsteam:blackhawks,concept:teamhomestadium,concept:stadiumoreventvenue:wrigley_field,0,97,1,97,2,1,291
208608,concept:athlete:peavy,concept:athleteplayssport,concept:sport:baseball,0,374,1,509,509,1,259455
219555,concept:athlete:pedroia,concept:athleteledsportsteam,concept:sportsteam:red_sox,1,179,1,229,12,2,1463.5
211518,concept:athlete:brian_buscher,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208778,concept:athlete:matt_murton,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211770,concept:athlete:chris_snyder,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
213634,concept:sportsteam:new_york_giants,concept:teamplaysinleague,concept:sportsleague:nfl,1,88,1,88,20,1,1848
219720,concept:athlete:lidstrom,concept:athleteplaysforteam,concept:sportsteam:red_wings,1,179,1,228,2,2,317.5
211631,concept:athlete:scott_baker,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211516,concept:athlete:willie_stargell,concept:athleteplaysinleague,concept:sportsleague:mlb,0,374,1,509,509,1,259455
211943,concept:personmexico:michael_wuertz,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
221140,concept:sportsteam:utah_jazz,concept:teamhomestadium,concept:stadiumoreventvenue:energysolutions_arena,1,97,1,97,1,1,194
211897,concept:coach:josh_beckett,concept:athleteplaysinleague,concept:sportsleague:mlb,1,35,1,509,509,1,259116
220703,concept:athlete:darren_collison,concept:athleteledsportsteam,concept:sportsteam:ucla,0,179,1,229,1,2,204
214091,concept:athlete:carson_palmer,concept:athleteplaysforteam,concept:sportsteam:bengals,0,179,1,228,2,2,317.5
211578,concept:athlete:pudge_rodriguez,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
209000,concept:athlete:blaine_boyer,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
209024,concept:personmexico:ivan_rodriguez,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
221350,concept:sportsteam:tennessee_volunteers,concept:teamhomestadium,concept:stadiumoreventvenue:neyland_stadium,1,97,1,97,1,1,194
208949,concept:coach:brian_bruney,concept:athleteplayssport,concept:sport:baseball,1,35,1,509,509,1,259116
208728,concept:personmexico:clint_barmes,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
211848,concept:athlete:blaine_boyer,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211892,concept:athlete:matt_laporta,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
209036,concept:personmexico:wandy_rodriguez,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
208542,concept:athlete:bernie_williams,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211909,concept:sportsteam:st___louis_cardinals,concept:teamplaysinleague,concept:sportsleague:mlb,1,88,1,88,27,1,2464
208597,concept:athlete:kenji_johjima,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208555,concept:athlete:denard_span,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208588,concept:personmexico:lyle_overbay,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
217702,concept:athlete:mark_anderson,concept:athleteplaysforteam,concept:sportsteam:new_england_patriots,1,179,1,228,1,2,203.5
211718,concept:athlete:brett_tomko,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211524,concept:athlete:chuck_knoblauch,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
216386,concept:personasia:carlos_arroyo,concept:athleteplaysforteam,concept:sportsteam:magic,1,4,1,228,4,2,458
215312,concept:athlete:mark_reynolds,concept:athleteledsportsteam,concept:sportsteam:diamondbacks,1,179,1,229,2,2,318.5
208808,concept:athlete:sidney_ponson,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
221588,concept:sportsleague:nhl,concept:leaguestadiums,concept:stadiumoreventvenue:verizon_center,0,83,3,83,1,1,332
211977,concept:athlete:mark_derosa,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
216548,concept:athlete:rudy_gay,concept:athleteledsportsteam,concept:sportsteam:memphis_grizzlies,1,179,1,229,1,2,204
221371,concept:sportsteam:bengals,concept:teamhomestadium,concept:stadiumoreventvenue:paul_brown_stadium,1,97,1,97,1,1,194
208861,concept:athlete:al_reyes,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211651,concept:athlete:chris_chambliss,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
215058,concept:athlete:matt_holliday,concept:coachesteam,concept:sportsteam:colorado_rockies,0,6,1,23,1,3,9.6666666667
212421,concept:sportsteam:rockets,concept:teamplaysinleague,concept:sportsleague:nba,1,88,1,88,27,1,2464
220444,concept:athlete:akinori_iwamura,concept:athleteledsportsteam,concept:sportsteam:tampa_bay_devil_rays,1,179,1,229,3,2,433
221089,concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:cleveland_browns_stadium,1,83,19,83,1,1,1660
211653,concept:personmexico:adam_laroche,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
211879,concept:athlete:shawn_green,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211845,concept:athlete:mike_aviles,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211799,concept:personmexico:adam_everett,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
221068,concept:sportsteam:san_francisco_giants,concept:teamhomestadium,concept:stadiumoreventvenue:candlestick_park,1,97,1,97,2,1,291
220977,concept:sportsteam:heat,concept:teamhomestadium,concept:stadiumoreventvenue:american_airlines_arena,1,97,1,97,1,1,194
211632,concept:coach:kevin_kouzmanoff,concept:athleteplaysinleague,concept:sportsleague:mlb,1,35,1,509,509,1,259116
208736,concept:personmexico:jason_bartlett,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
221386,concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:philips_arena,1,83,23,83,1,1,1992
211607,concept:athlete:al_reyes,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211734,concept:athlete:jeff_weaver,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211661,concept:athlete:chris_young,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
221212,concept:sportsteam:broncos,concept:teamhomestadium,concept:stadiumoreventvenue:invesco_field,1,97,1,97,1,1,194
217656,concept:coach:richard_jefferson,concept:athleteledsportsteam,concept:sportsteam:nets,1,10,1,229,2,2,234
221266,concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:louisiana_superdome,1,83,19,83,1,1,1660
208209,concept:athlete:kevin_cash,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208723,concept:personmexico:brandon_phillips,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
211509,concept:athlete:kenji_johjima,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
218019,concept:personmexico:lastings_milledge,concept:athleteplaysforteam,concept:sportsteam:new_york_mets,1,30,1,228,8,2,927
220622,concept:athlete:kerry_collins,concept:athleteledsportsteam,concept:sportsteam:titans,0,179,1,229,2,2,318.5
209061,concept:coach:john_maine,concept:athleteplayssport,concept:sport:baseball,1,35,1,509,509,1,259116
215310,concept:athlete:conor_jackson,concept:athleteledsportsteam,concept:sportsteam:diamondbacks,1,179,1,229,2,2,318.5
221613,concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:yankee_stadium,1,83,28,83,1,1,2407
208632,concept:athlete:cristhian_martinez,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
213633,concept:sportsteam:new_orleans_saints,concept:teamplaysinleague,concept:sportsleague:nfl,1,88,1,88,20,1,1848
211630,concept:athlete:ryan_theriot,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
214886,concept:personasia:brett_gardner,concept:athleteplaysforteam,concept:sportsteam:chicago_cubs,0,4,1,228,5,2,572
220851,concept:athlete:andray_blatche,concept:athleteledsportsteam,concept:sportsteam:washington_wizards,1,179,1,229,2,2,318.5
208544,concept:athlete:brad_ausmus,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
221587,concept:sportsteam:capitals,concept:teamhomestadium,concept:stadiumoreventvenue:verizon_center,1,97,1,97,1,1,194
218462,concept:athlete:brian_roberts,concept:athleteplaysforteam,concept:sportsteam:orioles,1,179,1,228,2,2,317.5
211898,concept:coach:matt_guerrier,concept:athleteplaysinleague,concept:sportsleague:mlb,1,35,1,509,509,1,259116
208592,concept:athlete:joe_mays,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
221533,concept:sportsteam:boston_celtics,concept:teamhomestadium,concept:stadiumoreventvenue:td_banknorth_garden,1,97,1,97,2,1,291
218149,concept:athlete:mussina,concept:athleteplaysforteam,concept:sportsteam:new_york_yankees,1,179,1,228,14,2,1685.5
214139,concept:athlete:trent_edwards,concept:athleteplaysforteam,concept:sportsteam:bills,0,179,1,228,3,2,431.5
221190,concept:sport:baseball,concept:sportusesstadium,concept:stadiumoreventvenue:historic_fenway_park,1,8,8,8,1,1,72
213947,concept:athlete:chipper_jones,concept:athleteledsportsteam,concept:sportsteam:atlanta_braves,1,179,1,229,6,2,776.5
208193,concept:athlete:brad_eldred,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
212092,concept:sportsteam:pirates,concept:teamplaysinleague,concept:sportsleague:mlb,1,88,1,88,27,1,2464
208822,concept:athlete:yunel_escobar,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208545,concept:athlete:brian_giles,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
220748,concept:coach:pete_carroll,concept:coachesteam,concept:sportsteam:usc,1,13,1,23,1,2,18
