Subject,Predicate,Object,stv,Strength,overall,MturkTruth
concept:athlete:tony+AF8-romo,concept:athleteplaysforteam,concept:sportsteam:dallas+AF8-cowboys,0.4482486248,203.5,91.2185951468,1
concept:coach:chris+AF8-volstad,concept:athleteplayssport,concept:sport:baseball,0.4251219928,259116,110155.910286365,1
concept:personmexico:vladimir+AF8-guerrero,concept:athleteledsportsteam,concept:sportsteam:anaheim+AF8-angels,0.3854900301,129.5,49.920958898,1
concept:athlete:kevin+AF8-slowey,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4213246703,259455,109314.792332687,1
concept:athlete:stephen+AF8-drew,concept:athleteplaysinleague,concept:sportsleague:mlb,0.480799228,259455,124745.76370074,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:citizen+AF8-bank+AF8-park,0.4276425838,2407,1029.3356992066,1
concept:sportsteam:diamondbacks,concept:teamhomestadium,concept:stadiumoreventvenue:chase+AF8-field,0.4276425838,291,124.4439918858,1
concept:male:don+AF8-drysdale,concept:athleteplayssport,concept:sport:baseball,0.6981501579,259084,180879.535509364,1
concept:athlete:guillermo+AF8-diaz,concept:athleteledsportsteam,concept:sportsteam:knicks,0.4153364599,547.5,227.3967117953,0
concept:athlete:tony+AF8-gwynn,concept:athleteplaysinleague,concept:sportsleague:mlb,0.15916664,259455,41296.5805812,0
concept:sportsteam:cleveland+AF8-browns,concept:teamplaysinleague,concept:sportsleague:nfl,0.4252923727,1848,785.9403047496,1
concept:personmexico:scott+AF8-kazmir,concept:athleteplayssport,concept:sport:baseball,0.447014153,259173,115853.999075469,1
concept:sportsteam:san+AF8-francisco+AF8-49ers,concept:teamplaysinleague,concept:sportsleague:nfl,0.4201831818,1848,776.4985199664,1
concept:athlete:phil+AF8-coke,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:personmexico:freddy+AF8-sanchez,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259173,110833.411371197,1
concept:athlete:hiroki+AF8-kuroda,concept:athleteplayssport,concept:sport:baseball,0.5185357928,259455,134536.704120924,1
concept:athlete:garrett+AF8-olson,concept:athleteplayssport,concept:sport:baseball,0.4276424348,259455,110953.967921034,1
concept:athlete:seneca+AF8-wallace,concept:athleteledsportsteam,concept:sportsteam:seahawks,0.4044555426,318.5,128.8190903181,1
concept:athlete:yorvit+AF8-torrealba,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:personmexico:jose+AF8-valverde,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4469150603,259173,115828.316923132,1
concept:athlete:dirk+AF8-nowitzki,concept:athleteplaysforteam,concept:sportsteam:mavericks,0.499014765,317.5,158.4371878875,1
concept:athlete:kelly+AF8-shoppach,concept:athleteplayssport,concept:sport:baseball,0.4276426733,259455,110954.029801052,1
concept:athlete:alexei+AF8-ramirez,concept:athleteplaysforteam,concept:sportsteam:red+AF8-sox,0.4957170486,1457.5,722.5075983345,1
concept:athlete:joakim+AF8-soria,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:sage+AF8-rosenfels,concept:athleteplaysforteam,concept:sportsteam:texans,0.7977887392,317.5,253.297924696,0
concept:sportsteam:san+AF8-diego+AF8-chargers,concept:teamplaysinleague,concept:sportsleague:mlb,0.2720447361,2464,670.3182297504,0
concept:athlete:dontrelle+AF8-willis,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:tyler+AF8-clippard,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5359350443,259455,139051.026918857,1
concept:athlete:pelfrey,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-mets,0.4213554859,1001.5,421.9875191289,1
concept:athlete:michael+AF8-finley,concept:athleteplaysforteam,concept:sportsteam:spurs,0.4584441781,317.5,145.5560265468,0
concept:sportsteam:n1985+AF8-chicago+AF8-bears,concept:teamhomestadium,concept:stadiumoreventvenue:soldier+AF8-field,0.7200530767,194,139.6902968798,1
concept:personmexico:edinson+AF8-volquez,concept:athleteplayssport,concept:sport:baseball,0.4343757331,259173,112578.461874726,1
concept:athlete:tom+AF8-seaver,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,0
concept:personmexico:alfonso+AF8-soriano,concept:athleteplaysforteam,concept:sportsteam:chicago+AF8-cubs,0.4500778615,390,175.530365985,1
concept:athlete:a+AF8-j+AF8AXw-pierzynski,concept:athleteplayssport,concept:sport:baseball,0.4276426435,259455,110954.022069293,1
concept:athlete:conor+AF8-jackson,concept:athleteplaysforteam,concept:sportsteam:diamondbacks,0.1185357928,317.5,37.635114214,0
concept:sportsteam:twins,concept:teamhomestadium,concept:stadiumoreventvenue:metrodome,0.4276425838,291,124.4439918858,1
concept:athlete:johan+AF8-santana,concept:athleteplayssport,concept:sport:baseball,0.4258021414,259455,110476.494596937,1
concept:athlete:david+AF8-price,concept:athleteledsportsteam,concept:sportsteam:jazz,0.3258021414,318.5,103.7679820359,0
concept:athlete:matt+AF8-flynn,concept:athleteplayssport,concept:sport:baseball,0.4224498272,259455,109606.719916176,1
concept:athlete:andrew+AF8-miller,concept:athleteledsportsteam,concept:sportsteam:bucks,0.4433383048,433,191.9654859784,1
concept:sportsteam:new+AF8-orleans+AF8-hornets,concept:teamhomestadium,concept:stadiumoreventvenue:new+AF8-orleans+AF8-arena,0.9443958402,194,183.2127929988,1
concept:personmexico:wandy+AF8-rodriguez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4344629347,259173,112601.062175003,1
concept:athlete:chris+AF8-snyder,concept:athleteplayssport,concept:sport:baseball,0.4010511041,259455,104054.714214266,1
concept:athlete:joe+AF8-beimel,concept:athleteplayssport,concept:sport:baseball,0.491615504,259455,127552.10059032,1
concept:sportsteam:hawks,concept:teamhomestadium,concept:stadiumoreventvenue:philips+AF8-arena,0.42559129,291,123.84706539,1
concept:athlete:placido+AF8-polanco,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:sportsteam:st+AF8AXw-louis+AF8-cardinals,concept:teamplaysinleague,concept:sportsleague:mlb,0.4276425838,2464,1053.7113264832,1
concept:athlete:jeff+AF8-fassero,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:personmexico:huston+AF8-street,concept:athleteplayssport,concept:sport:baseball,0.4480448067,259173,116121.116686859,1
concept:personmexico:brian+AF8-bannister,concept:athleteplayssport,concept:sport:baseball,0.4198715985,259173,108819.381798041,1
concept:athlete:josh+AF8-phelps,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:jon+AF8-garland,concept:athleteplayssport,concept:sport:baseball,0.9850687385,259455,255581.009547517,1
concept:athlete:luis+AF8-aparicio,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4106097221,259455,106534.745447456,1
concept:sportsteam:blackhawks,concept:teamhomestadium,concept:stadiumoreventvenue:wrigley+AF8-field,0.4180448067,291,121.6510387497,0
concept:athlete:peavy,concept:athleteplayssport,concept:sport:baseball,0.4153741896,259455,107770.910362668,0
concept:athlete:pedroia,concept:athleteledsportsteam,concept:sportsteam:red+AF8-sox,0.4276425838,1463.5,625.8549213913,1
concept:athlete:brian+AF8-buscher,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4257874191,259455,110472.674822591,1
concept:athlete:matt+AF8-murton,concept:athleteplayssport,concept:sport:baseball,0.4276426435,259455,110954.022069293,1
concept:athlete:chris+AF8-snyder,concept:athleteplaysinleague,concept:sportsleague:mlb,0.978376473,259455,253844.667802215,1
concept:sportsteam:new+AF8-york+AF8-giants,concept:teamplaysinleague,concept:sportsleague:nfl,0.4257874191,1848,786.8551504968,1
concept:athlete:lidstrom,concept:athleteplaysforteam,concept:sportsteam:red+AF8-wings,0.4782646,317.5,151.8490105,1
concept:athlete:scott+AF8-baker,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4915444553,259455,127533.666649862,1
concept:athlete:willie+AF8-stargell,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4119512737,259455,106882.817717834,0
concept:personmexico:michael+AF8-wuertz,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4355515242,259173,112883.195181487,1
concept:sportsteam:utah+AF8-jazz,concept:teamhomestadium,concept:stadiumoreventvenue:energysolutions+AF8-arena,0.5985111594,194,116.1111649236,1
concept:coach:josh+AF8-beckett,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4070745409,259116,105479.526739844,1
concept:athlete:darren+AF8-collison,concept:athleteledsportsteam,concept:sportsteam:ucla,0.4291692674,204,87.5505305496,0
concept:athlete:carson+AF8-palmer,concept:athleteplaysforteam,concept:sportsteam:bengals,0.4338943958,317.5,137.7614706665,0
concept:athlete:pudge+AF8-rodriguez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.0309900846,259455,8040.532399893,1
concept:athlete:blaine+AF8-boyer,concept:athleteplayssport,concept:sport:baseball,0.4010511041,259455,104054.714214266,1
concept:personmexico:ivan+AF8-rodriguez,concept:athleteplayssport,concept:sport:baseball,0.4063877165,259173,105324.723648455,1
concept:sportsteam:tennessee+AF8-volunteers,concept:teamhomestadium,concept:stadiumoreventvenue:neyland+AF8-stadium,0.4502239227,194,87.3434410038,1
concept:coach:brian+AF8-bruney,concept:athleteplayssport,concept:sport:baseball,0.4467203617,259116,115752.393242257,1
concept:personmexico:clint+AF8-barmes,concept:athleteplayssport,concept:sport:baseball,0.4010511041,259173,103941.617802909,1
concept:athlete:blaine+AF8-boyer,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:matt+AF8-laporta,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:personmexico:wandy+AF8-rodriguez,concept:athleteplayssport,concept:sport:baseball,0.7545145154,259173,195549.790499764,1
concept:athlete:bernie+AF8-williams,concept:athleteplayssport,concept:sport:baseball,0.5264557004,259455,136591.563747282,1
concept:sportsteam:st+AF8AXwBf-louis+AF8-cardinals,concept:teamplaysinleague,concept:sportsleague:mlb,0.5158090591,2464,1270.9535216224,1
concept:athlete:kenji+AF8-johjima,concept:athleteplayssport,concept:sport:baseball,0.4794039726,259455,124383.757710933,1
concept:athlete:denard+AF8-span,concept:athleteplayssport,concept:sport:baseball,0.4291692376,259455,111350.104541508,1
concept:personmexico:lyle+AF8-overbay,concept:athleteplayssport,concept:sport:baseball,0.0161130857,259173,4176.0767601261,1
concept:athlete:mark+AF8-anderson,concept:athleteplaysforteam,concept:sportsteam:new+AF8-england+AF8-patriots,0.944601953,203.5,192.2264974355,1
concept:athlete:brett+AF8-tomko,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4143872857,259455,107514.853211294,1
concept:athlete:chuck+AF8-knoblauch,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4944609702,259455,128290.371023241,1
concept:personasia:carlos+AF8-arroyo,concept:athleteplaysforteam,concept:sportsteam:magic,0.4214718044,458,193.0340864152,1
concept:athlete:mark+AF8-reynolds,concept:athleteledsportsteam,concept:sportsteam:diamondbacks,0.4633439183,318.5,147.5750379786,1
concept:athlete:sidney+AF8-ponson,concept:athleteplayssport,concept:sport:baseball,0.9771475792,259455,253525.825161336,1
concept:sportsleague:nhl,concept:leaguestadiums,concept:stadiumoreventvenue:verizon+AF8-center,0.4170363545,332,138.456069694,0
concept:athlete:mark+AF8-derosa,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:rudy+AF8-gay,concept:athleteledsportsteam,concept:sportsteam:memphis+AF8-grizzlies,0.4932035506,204,100.6135243224,1
concept:sportsteam:bengals,concept:teamhomestadium,concept:stadiumoreventvenue:paul+AF8-brown+AF8-stadium,0.4276427329,194,82.9626901826,1
concept:athlete:al+AF8-reyes,concept:athleteplayssport,concept:sport:baseball,0.4503163695,259455,116836.833648623,1
concept:athlete:chris+AF8-chambliss,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276424646,259455,110953.975652793,1
concept:athlete:matt+AF8-holliday,concept:coachesteam,concept:sportsteam:colorado+AF8-rockies,0.4076425838,9.6666666667,3.9405449767,0
concept:sportsteam:rockets,concept:teamplaysinleague,concept:sportsleague:nba,0,2464,0,1
concept:athlete:akinori+AF8-iwamura,concept:athleteledsportsteam,concept:sportsteam:tampa+AF8-bay+AF8-devil+AF8-rays,0.4402164221,433,190.6137107693,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:cleveland+AF8-browns+AF8-stadium,0.4917194843,1660,816.254343938,1
concept:personmexico:adam+AF8-laroche,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4545196891,259173,117799.231383114,1
concept:athlete:shawn+AF8-green,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4040887356,259455,104842.842895098,1
concept:athlete:mike+AF8-aviles,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4154197574,259455,107782.733156217,1
concept:personmexico:adam+AF8-everett,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4731384218,259173,122624.704193171,1
concept:sportsteam:san+AF8-francisco+AF8-giants,concept:teamhomestadium,concept:stadiumoreventvenue:candlestick+AF8-park,0.4475468695,291,130.2361390245,1
concept:sportsteam:heat,concept:teamhomestadium,concept:stadiumoreventvenue:american+AF8-airlines+AF8-arena,0.4254616797,194,82.5395658618,1
concept:coach:kevin+AF8-kouzmanoff,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259116,110809.035743921,1
concept:personmexico:jason+AF8-bartlett,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259173,110833.411371197,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:philips+AF8-arena,0.4581270218,1992,912.5890274256,1
concept:athlete:al+AF8-reyes,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4213554561,259455,109322.779862426,1
concept:athlete:jeff+AF8-weaver,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4207159579,259455,109156.858856945,1
concept:athlete:chris+AF8-young,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:sportsteam:broncos,concept:teamhomestadium,concept:stadiumoreventvenue:invesco+AF8-field,0.395940274,194,76.812413156,1
concept:coach:richard+AF8-jefferson,concept:athleteledsportsteam,concept:sportsteam:nets,0.4561943412,234,106.7494758408,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:louisiana+AF8-superdome,0.4276425838,1660,709.886689108,1
concept:athlete:kevin+AF8-cash,concept:athleteplayssport,concept:sport:baseball,0.030913258,259455,8020.59935439,1
concept:personmexico:brandon+AF8-phillips,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259173,110833.411371197,1
concept:athlete:kenji+AF8-johjima,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276426435,259455,110954.022069293,1
concept:personmexico:lastings+AF8-milledge,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-mets,0.4313019216,927,399.8168813232,1
concept:athlete:kerry+AF8-collins,concept:athleteledsportsteam,concept:sportsteam:titans,0.3276425838,318.5,104.3541629403,0
concept:coach:john+AF8-maine,concept:athleteplayssport,concept:sport:baseball,0.4143872857,259116,107374.375921441,1
concept:athlete:conor+AF8-jackson,concept:athleteledsportsteam,concept:sportsteam:diamondbacks,0.4257873893,318.5,135.6132834921,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:yankee+AF8-stadium,0.4257873893,2407,1024.8702460451,1
concept:athlete:cristhian+AF8-martinez,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:sportsteam:new+AF8-orleans+AF8-saints,concept:teamplaysinleague,concept:sportsleague:nfl,0.4276425838,1848,790.2834948624,1
concept:athlete:ryan+AF8-theriot,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4003387392,259455,103869.887579136,1
concept:personasia:brett+AF8-gardner,concept:athleteplaysforteam,concept:sportsteam:chicago+AF8-cubs,0.4276425838,572,244.6115579336,0
concept:athlete:andray+AF8-blatche,concept:athleteledsportsteam,concept:sportsteam:washington+AF8-wizards,0.4276425838,318.5,136.2041629403,1
concept:athlete:brad+AF8-ausmus,concept:athleteplayssport,concept:sport:baseball,0.4474327564,259455,116088.665811762,1
concept:sportsteam:capitals,concept:teamhomestadium,concept:stadiumoreventvenue:verizon+AF8-center,0.5289373398,194,102.6138439212,1
concept:athlete:brian+AF8-roberts,concept:athleteplaysforteam,concept:sportsteam:orioles,0.4661594331,317.5,148.0056200093,1
concept:coach:matt+AF8-guerrier,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4209414423,259116,109072.662763007,1
concept:athlete:joe+AF8-mays,concept:athleteplayssport,concept:sport:baseball,0.4085102677,259455,105990.031506104,1
concept:sportsteam:boston+AF8-celtics,concept:teamhomestadium,concept:stadiumoreventvenue:td+AF8-banknorth+AF8-garden,0.4105223119,291,119.4619927629,1
concept:athlete:mussina,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4402164221,1685.5,741.9847794496,1
concept:athlete:trent+AF8-edwards,concept:athleteplaysforteam,concept:sportsteam:bills,0.0183417797,431.5,7.9144779406,0
concept:sport:baseball,concept:sportusesstadium,concept:stadiumoreventvenue:historic+AF8-fenway+AF8-park,0.4190083146,72,30.1685986512,1
concept:athlete:chipper+AF8-jones,concept:athleteledsportsteam,concept:sportsteam:atlanta+AF8-braves,0.7170047164,776.5,556.7541622846,1
